9292	nabo	o nabo	/ˈna.bu/	/ˈna.bo/	sm		turnip	/ˈtɜrnɪp/	/ˈtɜːnɪp/	n			nabo						
9293	batata	a batata	/bɐ.'ta.tɐ/	/ba.'ta.ta/	sf		sweet potato	/swit pəˈteɪtoʊ/	/swiːt pəˈteɪtəʊ/	n			boniato						
9294	cogumelo	o cogumelo	/ko.ɡu.'mɛ.lu/	/ko.ɡu.'me.lu/	sm		mushroom	/ˈmʌʃrum/	/ˈmʌʃrʊm/	n			champiñón						
9295	chuchu	o chuchu	/ʃu.ʃu/	/ʃu.ʃu/	sm		chayote	/ʃaɪˈoʊti/	/ʃaɪˈəʊti/	n			chayote						
9296	cebola roxa	a cebola roxa	/sɨ.'bo.lɐ 'ʁɔ.ʃɐ/	/se.'bo.la 'ʁɔ.ʃa/	sf		red onion	/rɛd ˈʌnjən/	/rɛd ˈʌnjən/	n			cebolla morada						
9297	beringela	a beringela	/bɨ.ɾĩ.'ʒɛ.lɐ/	/be.ɾĩ.'ʒɛ.lɐ/	sf		eggplant	/ˈɛɡˌplænt/	/ˈɛɡplɑːnt/	n			berenjena						
9298	espargos	os espargos	/ɨʃ.ˈpaɾ.ɡuʃ/	/is.ˈpaɾ.ɡus/	smp		asparagus	/əˈspærəɡəs/	/əˈspærəɡəs/	n			espárragos						
9299	feijão verde	o feijão verde	/fei.ʒɐ̃w̃ 'vɛɾ.ðɨ/	/fei.ʒɐ̃w̃ 'veɾ.ði/	sm		green beans	/ɡrin binz/	/ɡriːn biːnz/	np			judías verdes						
9300	abóbora	a abóbora	/ɐ.'bo.βo.ɾɐ/	/ɐ.'bo.bo.ɾɐ/	sf		pumpkin	/ˈpʌmpkɪn/	/ˈpʌmpkɪn/	n			calabaza						
9301	couve branca	a couve branca	/'ko.vɨ 'bɾɐ̃.kɐ/	/'ko.ve 'bɾɐ̃.ka/	sf		white cabbage	/waɪt ˈkæbɪdʒ/	/waɪt ˈkæbɪdʒ/	n			col blanca						
9302	couve lombarda	a couve lombarda	/'ko.vɨ lõ.'baɾ.ðɐ/	/'ko.ve lõ.'baɾ.ða/	sf		savoy cabbage	/səˈvɔɪ ˈkæbɪdʒ/	/səˈvɔɪ ˈkæbɪdʒ/	n			col lombarda						
9303	beterraba	a beterraba	/bɨ.'tɛ.ʁɐ.bɐ/	/be.'te.ʁa.ba/	sf		beetroot	/ˈbitruːt/	/ˈbiːtruːt/	n			remolacha						
9304	gengibre	o gengibre	/ʒẽ.'ʒi.bɾɨ/	/ʒẽ.'ʒi.bɾi/	sm		ginger	/ˈdʒɪndʒər/	/ˈdʒɪndʒə/	n			jengibre						
9305	cebolinha	a cebolinha	/sɨ.bo.'ʎi.ɲɐ/	/se.bo.'ʎi.ɲa/	sf		green onion	/ɡriːn ˈʌnjən/	/ɡriːn ˈʌnjən/	n			cebolleta						
9306	couve Bruxelas	a couve Bruxelas	/'ko.vɨ bɾu.'ʒɛ.lɐʃ/	/'ko.ve bɾu.'ʒɛ.laʃ/	sf		Brussels sprouts	/ˈbrʌsəlz spraʊts/	/ˈbrʌsəlz spraʊts/	np			coles de Bruselas						
9307	couve roxa	a couve roxa	/'ko.vɨ 'ʁɔ.ʃɐ/	/'ko.ve 'ʁɔ.ʃa/	sf		red cabbage	/rɛd ˈkæbɪdʒ/	/rɛd ˈkæbɪdʒ/	n			col lombarda						
9308	pimento padrão	o pimento padrão	/pi.'mẽ.tu pɐ.ˈdɾɐ̃w̃/	/pi.'mẽ.tu pa.ˈdɾãw̃/	sm		padrón pepper	/pəˈdroʊn ˈpɛpər/	/pəˈdrɒn ˈpɛpə/	n			pimiento de Padrón						
9309	milho	o milho	/'mi.ʎu/	/'mi.ʎu/	sm		corn	/kɔrn/	/kɒn/	n			maíz						<img src="_en_corn.JPG">
9310	cheróvia	a cheróvia	/ʃɨ.ɾɔ.'vi.ɐ/	/ʃi.ɾɔ.'vi.a/	sf		parsnip	/ˈpɑrsnɪp/	/ˈpɑːs.nɪp/	n			chirivía						
9311	rebentos de feijão	os rebentos de feijão	/ʁɨ.ˈbẽ.tuʒ ðɨ fei.ʒɐ̃w̃/	/ʁi.ˈbẽ.tuʒ ði fei.ʒɐ̃w̃/	smp		bean sprouts	/bin spraʊts/	/biːn spraʊts/	np			brotes de judía						
9312	aipo	o aipo	/ˈaj.pu/	/ˈaj.pu/	sm		celery	/ˈsɛləri/	/ˈsɛləri/	n			apio						
9313	romã	a romã	/ʁu.'mã/	/ʁo.'mã/	sf		pomegranate	/ˈpɒmɪɡrænɪt/	/ˈpɒmɪɡrænɪt/	n			granada						
